,gender_F,gender_M,gender_O,age,income,user_id,became_member_year,total_amt
12566,0,1,0,72,67000.0,12567,2018,3.4
12567,1,0,0,26,65404.9915682968,12568,2018,1.8
12568,1,0,0,72,76000.0,12569,2018,17.31
12569,1,0,0,56,30000.0,12570,2017,1.38
12570,0,0,1,61,65404.9915682968,12571,2015,0.64
12571,1,0,0,90,57000.0,12572,2016,15.89
12572,0,1,0,62,65404.9915682968,12573,2016,3.61
12573,0,1,0,53,56000.0,12574,2015,2.12
12574,1,0,0,44,65404.9915682968,12575,2018,1.74
12575,0,1,0,58,75000.0,12576,2018,20.47
12576,1,0,0,54,118000.0,12577,2017,22.19
12577,1,0,0,39,99000.0,12578,2015,29.57
12578,0,1,0,52,45000.0,12579,2018,0.25
12579,0,1,0,57,101000.0,12580,2017,19.15
12580,0,1,0,68,65404.9915682968,12581,2017,2.91
12581,0,1,0,47,73000.0,12582,2017,3.94
12582,0,1,0,73,32000.0,12583,2017,5.66
12583,0,1,0,51,68000.0,12584,2015,0.42
12584,1,0,0,62,49000.0,12585,2017,4.8100000000000005
12585,1,0,0,94,65404.9915682968,12586,2016,0.99
12586,1,0,0,33,37000.0,12587,2017,13.0
12587,0,1,0,68,39000.0,12588,2017,2.32
12588,0,1,0,57,109000.0,12589,2017,29.14
12589,0,1,0,66,60000.0,12590,2017,0.0
12590,1,0,0,51,105000.0,12591,2017,31.23
12591,0,1,0,73,62000.0,12592,2017,1.75
12592,0,1,0,58,108000.0,12593,2017,0.0
12593,0,1,0,31,50000.0,12594,2013,4.21
12594,0,1,0,41,69000.0,12595,2015,11.64
12595,1,0,0,55,113000.0,12596,2017,16.46
12596,0,1,0,62,54000.0,12597,2017,15.14
12597,0,1,0,69,57000.0,12598,2017,0.67
12598,1,0,0,91,64000.0,12599,2017,3.7800000000000002
12599,0,1,0,8,65404.9915682968,12600,2016,0.29
12600,1,0,0,94,44000.0,12601,2017,10.16
12601,0,1,0,54,71000.0,12602,2017,18.1
12602,0,1,0,77,96000.0,12603,2018,15.26
12603,1,0,0,53,40000.0,12604,2017,5.5
12604,1,0,0,52,78000.0,12605,2018,29.51
12605,0,1,0,43,69000.0,12606,2015,14.36
12606,1,0,0,42,65404.9915682968,12607,2018,0.0
12607,1,0,0,49,80000.0,12608,2017,24.01
12608,0,1,0,33,51000.0,12609,2017,2.19
12609,1,0,0,62,56000.0,12610,2016,9.3
12610,1,0,0,59,62000.0,12611,2016,19.07
12611,1,0,0,49,83000.0,12612,2016,17.49
12612,0,1,0,77,109000.0,12613,2017,40.03
12613,0,1,0,47,37000.0,12614,2016,5.69
12614,0,1,0,78,65404.9915682968,12615,2016,1.24
12615,0,1,0,19,36000.0,12616,2018,0.53
12616,1,0,0,31,59000.0,12617,2017,6.16
12617,1,0,0,61,64000.0,12618,2018,15.81
12618,0,1,0,33,62000.0,12619,2014,4.9
12619,1,0,0,47,65404.9915682968,12620,2017,1.82
12620,1,0,0,70,113000.0,12621,2018,31.03
12621,0,1,0,56,40000.0,12622,2018,0.73
12622,1,0,0,45,99000.0,12623,2014,30.41
12623,1,0,0,70,65404.9915682968,12624,2016,7.14
12624,0,1,0,50,38000.0,12625,2018,0.5
12625,1,0,0,73,73000.0,12626,2017,3.69
12626,0,1,0,60,65404.9915682968,12627,2016,5.84
12627,1,0,0,71,117000.0,12628,2016,32.47
12628,1,0,0,70,47000.0,12629,2017,11.81
12629,1,0,0,53,96000.0,12630,2017,23.12
12630,1,0,0,57,65404.9915682968,12631,2017,2.68
12631,0,0,1,53,65404.9915682968,12632,2017,4.69
12632,0,1,0,20,72000.0,12633,2017,38.66
12633,0,1,0,61,79000.0,12634,2015,30.55
12634,1,0,0,50,100000.0,12635,2017,39.5
12635,0,1,0,39,63000.0,12636,2017,290.93
12636,0,1,0,18,68000.0,12637,2015,15.12
12637,1,0,0,66,57000.0,12638,2017,7.65
12638,1,0,0,50,93000.0,12639,2018,20.83
12639,1,0,0,45,65404.9915682968,12640,2017,1.8599999999999999
12640,0,1,0,64,76000.0,12641,2017,29.92
12641,0,1,0,87,65404.9915682968,12642,2018,1.18
12642,1,0,0,56,74000.0,12643,2015,28.8
12643,0,0,1,54,52000.0,12644,2017,11.26
12644,1,0,0,66,33000.0,12645,2017,6.7
12645,0,1,0,53,45000.0,12646,2017,6.88
12646,1,0,0,51,71000.0,12647,2017,30.66
12647,0,1,0,52,74000.0,12648,2018,17.75
12648,1,0,0,52,80000.0,12649,2018,20.82
12649,0,1,0,92,106000.0,12650,2016,28.73
12650,0,1,0,26,53000.0,12651,2018,3.81
12651,0,1,0,59,69000.0,12652,2016,14.66
12652,0,1,0,55,35000.0,12653,2017,7.67
12653,0,1,0,57,61000.0,12654,2016,21.52
12654,0,1,0,62,60000.0,12655,2018,24.04
12655,1,0,0,64,69000.0,12656,2016,25.91
12656,0,0,1,44,65404.9915682968,12657,2016,0.64
12657,1,0,0,61,56000.0,12658,2017,9.67
12658,0,1,0,26,31000.0,12659,2017,5.05
12659,0,1,0,22,41000.0,12660,2015,14.76
12660,1,0,0,65,114000.0,12661,2015,26.51
12661,0,1,0,50,82000.0,12662,2015,16.23
12662,0,1,0,71,64000.0,12663,2018,14.48
12663,0,1,0,39,63000.0,12664,2018,3.34
12664,1,0,0,40,42000.0,12665,2016,4.05
12665,1,0,0,60,96000.0,12666,2017,26.46
12666,0,1,0,71,31000.0,12667,2015,6.78
12667,0,1,0,46,65000.0,12668,2018,1.77
12668,0,1,0,59,110000.0,12669,2015,25.17
12669,1,0,0,72,55000.0,12670,2015,27.22
12670,0,1,0,53,33000.0,12671,2017,2.6
12671,0,1,0,73,66000.0,12672,2017,20.92
12672,0,1,0,23,39000.0,12673,2014,0.49
12673,1,0,0,64,60000.0,12674,2018,13.77
12674,1,0,0,56,47000.0,12675,2018,0.64
12675,0,1,0,57,55000.0,12676,2017,27.57
12676,0,1,0,64,55000.0,12677,2017,0.63
12677,1,0,0,39,37000.0,12678,2018,5.74
12678,1,0,0,79,105000.0,12679,2017,31.04
12679,1,0,0,76,47000.0,12680,2016,8.96
12680,0,1,0,22,56000.0,12681,2018,7.14
12681,0,1,0,39,37000.0,12682,2017,0.38
12682,1,0,0,55,54000.0,12683,2018,2.85
12683,0,1,0,28,37000.0,12684,2016,7.32
12684,0,1,0,51,84000.0,12685,2018,14.2
12685,0,1,0,41,77000.0,12686,2016,22.64
12686,0,1,0,74,80000.0,12687,2017,26.13
12687,0,1,0,35,60000.0,12688,2017,16.63
12688,0,1,0,57,97000.0,12689,2017,41.52
12689,0,0,1,68,43000.0,12690,2017,5.46
12690,0,1,0,79,66000.0,12691,2015,15.3
12691,1,0,0,62,97000.0,12692,2017,22.14
12692,1,0,0,68,93000.0,12693,2017,23.76
12693,1,0,0,39,32000.0,12694,2017,1.48
12694,0,0,1,50,65404.9915682968,12695,2014,3.77
12695,1,0,0,69,65404.9915682968,12696,2016,0.6000000000000001
12696,0,1,0,74,65404.9915682968,12697,2017,2.71
12697,0,1,0,44,89000.0,12698,2018,22.36
12698,0,1,0,63,68000.0,12699,2014,1.4
12699,0,1,0,56,87000.0,12700,2018,20.28
12700,1,0,0,41,33000.0,12701,2017,0.13
12701,0,1,0,56,79000.0,12702,2015,20.96
12702,0,1,0,66,56000.0,12703,2018,11.13
12703,0,1,0,82,81000.0,12704,2018,0.0
12704,1,0,0,44,64000.0,12705,2016,546.98
12705,0,1,0,36,56000.0,12706,2016,14.22
12706,0,1,0,67,35000.0,12707,2013,6.59
12707,0,1,0,55,58000.0,12708,2017,15.08
12708,1,0,0,58,81000.0,12709,2017,13.88
12709,1,0,0,82,82000.0,12710,2017,15.99
12710,0,1,0,25,34000.0,12711,2017,9.51
12711,1,0,0,75,64000.0,12712,2017,22.75
12712,0,1,0,53,74000.0,12713,2013,12.62
12713,0,1,0,37,49000.0,12714,2017,4.18
12714,0,1,0,67,57000.0,12715,2016,12.35
12715,1,0,0,26,44000.0,12716,2016,23.6
12716,1,0,0,65,72000.0,12717,2018,13.52
12717,0,1,0,67,51000.0,12718,2017,6.73
12718,1,0,0,23,73000.0,12719,2018,0.87
12719,1,0,0,45,65404.9915682968,12720,2016,1.49
12720,0,1,0,86,66000.0,12721,2018,5.23
12721,0,1,0,48,66000.0,12722,2014,7.18
12722,1,0,0,59,68000.0,12723,2016,18.45
12723,0,1,0,64,80000.0,12724,2015,29.39
12724,0,1,0,55,34000.0,12725,2016,2.69
12725,1,0,0,88,80000.0,12726,2017,12.48
12726,0,1,0,35,65404.9915682968,12727,2017,1.9300000000000002
12727,1,0,0,64,60000.0,12728,2015,0.2
12728,0,1,0,64,98000.0,12729,2017,23.49
12729,1,0,0,80,31000.0,12730,2017,0.65
12730,0,1,0,77,81000.0,12731,2015,29.46
12731,1,0,0,68,65404.9915682968,12732,2017,0.93
12732,1,0,0,54,65404.9915682968,12733,2018,2.92
12733,0,1,0,32,32000.0,12734,2018,3.16
12734,1,0,0,52,73000.0,12735,2017,3.06
12735,0,1,0,61,31000.0,12736,2015,7.46
12736,0,1,0,57,83000.0,12737,2016,24.27
12737,0,1,0,49,65404.9915682968,12738,2016,1.2
12738,0,1,0,76,54000.0,12739,2016,3.61
12739,0,1,0,57,42000.0,12740,2018,4.19
12740,0,1,0,20,72000.0,12741,2018,13.3
12741,0,1,0,69,67000.0,12742,2017,16.4
12742,1,0,0,78,73000.0,12743,2018,0.0
12743,0,1,0,63,51000.0,12744,2018,3.33
12744,0,1,0,61,65404.9915682968,12745,2015,1.19
12745,0,0,1,39,89000.0,12746,2016,24.49
12746,1,0,0,43,58000.0,12747,2016,16.17
12747,0,1,0,20,39000.0,12748,2018,0.38
12748,0,1,0,40,61000.0,12749,2017,4.51
12749,0,1,0,62,80000.0,12750,2016,21.48
12750,0,1,0,57,66000.0,12751,2018,22.0
12751,1,0,0,50,107000.0,12752,2017,14.06
12752,1,0,0,54,79000.0,12753,2018,12.37
12753,1,0,0,91,65404.9915682968,12754,2015,14.64
12754,0,1,0,45,52000.0,12755,2016,12.24
12755,0,1,0,32,38000.0,12756,2015,1.44
12756,0,1,0,54,36000.0,12757,2018,0.86
12757,0,1,0,45,32000.0,12758,2017,3.51
12758,0,1,0,62,116000.0,12759,2018,32.5
12759,1,0,0,61,65404.9915682968,12760,2016,0.7000000000000001
12760,0,1,0,61,36000.0,12761,2016,10.57
12761,0,1,0,68,95000.0,12762,2018,11.71
12762,1,0,0,44,53000.0,12763,2016,9.49
12763,0,1,0,66,39000.0,12764,2015,2.26
12764,1,0,0,65,70000.0,12765,2017,10.74
12765,0,1,0,58,41000.0,12766,2018,5.8100000000000005
12766,0,1,0,60,65404.9915682968,12767,2017,0.31
12767,0,1,0,55,65000.0,12768,2014,10.13
12768,0,1,0,58,42000.0,12769,2017,0.24
12769,0,1,0,51,39000.0,12770,2014,2.07
12770,1,0,0,56,40000.0,12771,2018,5.13
12771,0,1,0,46,65404.9915682968,12772,2018,2.44
12772,1,0,0,21,45000.0,12773,2016,11.94
12773,1,0,0,65,74000.0,12774,2016,17.16
12774,0,0,1,41,65404.9915682968,12775,2015,3.19
12775,0,0,1,44,65404.9915682968,12776,2017,2.15
12776,1,0,0,40,61000.0,12777,2017,11.34
12777,0,1,0,29,61000.0,12778,2018,4.16
12778,0,1,0,68,31000.0,12779,2017,6.06
12779,0,1,0,29,45000.0,12780,2017,1.62
12780,1,0,0,27,65000.0,12781,2015,11.17
12781,0,1,0,18,43000.0,12782,2017,3.1
12782,0,1,0,73,97000.0,12783,2017,22.81
12783,0,1,0,42,47000.0,12784,2018,0.84
12784,1,0,0,56,52000.0,12785,2018,9.51
12785,0,1,0,69,65404.9915682968,12786,2016,1.25
12786,0,1,0,72,65404.9915682968,12787,2018,2.19
12787,0,1,0,67,71000.0,12788,2017,17.13
12788,0,1,0,60,52000.0,12789,2017,10.78
12789,1,0,0,57,75000.0,12790,2015,9.91
12790,1,0,0,91,74000.0,12791,2016,14.71
12791,0,1,0,56,52000.0,12792,2016,7.29
12792,1,0,0,64,73000.0,12793,2017,22.15
12793,0,0,1,53,65404.9915682968,12794,2016,5.1
12794,0,1,0,55,45000.0,12795,2017,8.67
12795,0,1,0,95,51000.0,12796,2018,0.52
12796,0,0,1,38,65404.9915682968,12797,2017,0.7000000000000001
12797,1,0,0,53,72000.0,12798,2018,4.93
12798,0,1,0,26,45000.0,12799,2014,1.27
12799,0,1,0,48,47000.0,12800,2017,2.21
12800,0,1,0,71,68000.0,12801,2017,2.0
12801,0,1,0,53,118000.0,12802,2017,28.76
12802,0,1,0,53,74000.0,12803,2017,13.86
12803,0,1,0,67,53000.0,12804,2017,1.34
12804,1,0,0,72,56000.0,12805,2018,2.39
12805,0,1,0,68,65404.9915682968,12806,2017,2.73
12806,0,1,0,35,66000.0,12807,2016,36.95
12807,0,1,0,48,43000.0,12808,2015,4.84
12808,0,1,0,54,82000.0,12809,2018,12.44
12809,0,1,0,45,63000.0,12810,2017,12.02
12810,0,1,0,61,37000.0,12811,2018,5.96
12811,0,1,0,81,63000.0,12812,2018,4.92
12812,1,0,0,47,70000.0,12813,2017,23.9
12813,0,1,0,71,74000.0,12814,2017,11.58
12814,1,0,0,64,61000.0,12815,2016,20.77
12815,0,1,0,62,85000.0,12816,2018,16.78
12816,1,0,0,37,46000.0,12817,2017,14.15
12817,1,0,0,68,42000.0,12818,2017,13.26
12818,0,1,0,31,63000.0,12819,2017,2.93
12819,0,1,0,58,55000.0,12820,2017,0.9500000000000001
12820,0,1,0,74,96000.0,12821,2017,30.64
12821,0,1,0,64,70000.0,12822,2015,4.8
12822,0,1,0,70,99000.0,12823,2018,25.56
12823,0,1,0,51,65404.9915682968,12824,2016,3.7800000000000002
12824,1,0,0,52,85000.0,12825,2015,26.26
12825,0,1,0,25,47000.0,12826,2016,9.73
12826,0,1,0,55,81000.0,12827,2017,18.21
12827,0,1,0,51,56000.0,12828,2018,1.8
12828,0,1,0,38,37000.0,12829,2015,5.38
12829,0,1,0,52,75000.0,12830,2018,22.56
12830,1,0,0,29,31000.0,12831,2017,5.14
12831,1,0,0,63,71000.0,12832,2016,27.19
12832,1,0,0,78,112000.0,12833,2016,24.99
12833,1,0,0,85,112000.0,12834,2017,18.52
12834,0,1,0,51,58000.0,12835,2017,2.2800000000000002
12835,1,0,0,92,41000.0,12836,2016,15.24
12836,1,0,0,56,108000.0,12837,2016,26.46
12837,1,0,0,59,81000.0,12838,2017,0.0
12838,0,1,0,67,113000.0,12839,2018,27.28
12839,0,1,0,45,65404.9915682968,12840,2018,3.8
12840,1,0,0,33,40000.0,12841,2017,14.8
12841,0,1,0,33,37000.0,12842,2018,0.51
12842,0,1,0,52,34000.0,12843,2017,2.98
12843,0,0,1,55,33000.0,12844,2017,3.58
12844,1,0,0,27,36000.0,12845,2018,0.9500000000000001
12845,0,1,0,24,60000.0,12846,2017,14.74
12846,1,0,0,19,41000.0,12847,2017,11.8
12847,1,0,0,30,65404.9915682968,12848,2015,2.51
12848,1,0,0,53,66000.0,12849,2015,12.21
12849,0,1,0,32,68000.0,12850,2014,2.39
12850,1,0,0,57,75000.0,12851,2017,19.57
12851,0,1,0,64,80000.0,12852,2014,27.42
12852,1,0,0,83,51000.0,12853,2013,6.85
12853,0,1,0,80,89000.0,12854,2014,23.35
12854,0,1,0,50,59000.0,12855,2017,12.1
12855,0,1,0,70,37000.0,12856,2016,14.18
12856,1,0,0,48,41000.0,12857,2018,0.05
12857,1,0,0,71,31000.0,12858,2015,8.75
12858,0,1,0,78,50000.0,12859,2017,9.93
12859,0,1,0,55,67000.0,12860,2018,22.06
12860,1,0,0,29,43000.0,12861,2018,2.39
12861,1,0,0,63,65404.9915682968,12862,2017,0.05
12862,1,0,0,80,73000.0,12863,2018,13.82
12863,1,0,0,73,57000.0,12864,2016,15.18
12864,1,0,0,43,66000.0,12865,2016,6.75
12865,0,1,0,31,38000.0,12866,2018,4.55
12866,1,0,0,41,65404.9915682968,12867,2018,0.49
12867,1,0,0,70,42000.0,12868,2017,0.61
12868,1,0,0,84,74000.0,12869,2017,31.16
12869,0,0,1,55,65404.9915682968,12870,2016,1.71
12870,0,0,1,65,65404.9915682968,12871,2018,2.21
12871,0,1,0,44,58000.0,12872,2018,14.17
12872,0,0,1,68,65404.9915682968,12873,2018,3.32
12873,1,0,0,34,37000.0,12874,2017,1.28
12874,1,0,0,61,64000.0,12875,2017,0.0
12875,1,0,0,84,62000.0,12876,2016,25.65
12876,1,0,0,87,86000.0,12877,2015,26.68
12877,1,0,0,40,53000.0,12878,2017,4.82
12878,1,0,0,41,39000.0,12879,2015,7.43
12879,1,0,0,53,71000.0,12880,2017,15.51
12880,1,0,0,53,65404.9915682968,12881,2016,4.38
12881,1,0,0,75,65404.9915682968,12882,2017,0.88
12882,0,1,0,51,41000.0,12883,2017,19.88
12883,0,1,0,53,50000.0,12884,2015,3.25
12884,1,0,0,74,94000.0,12885,2015,26.04
12885,0,1,0,27,73000.0,12886,2017,4.65
12886,1,0,0,21,44000.0,12887,2016,4.43
12887,0,1,0,37,72000.0,12888,2016,19.76
12888,0,1,0,57,111000.0,12889,2016,32.92
12889,1,0,0,65,120000.0,12890,2017,27.36
12890,0,0,1,89,81000.0,12891,2016,26.32
12891,0,1,0,79,39000.0,12892,2017,2.35
12892,1,0,0,37,52000.0,12893,2016,14.17
12893,0,1,0,51,43000.0,12894,2018,1.16
12894,0,1,0,40,41000.0,12895,2018,2.85
12895,0,1,0,60,100000.0,12896,2017,28.55
12896,1,0,0,27,62000.0,12897,2018,1.71
12897,0,1,0,43,72000.0,12898,2018,13.96
12898,0,1,0,53,49000.0,12899,2016,5.58
12899,0,1,0,33,50000.0,12900,2017,3.81
12900,0,1,0,36,60000.0,12901,2018,0.0
12901,1,0,0,66,74000.0,12902,2017,10.96
12902,0,1,0,85,45000.0,12903,2018,11.56
12903,0,1,0,23,36000.0,12904,2017,9.83
12904,1,0,0,81,36000.0,12905,2017,5.6
12905,0,1,0,75,42000.0,12906,2018,0.65
12906,0,1,0,59,98000.0,12907,2016,29.92
12907,1,0,0,72,87000.0,12908,2016,33.74
12908,1,0,0,54,86000.0,12909,2017,13.22
12909,0,0,1,39,65404.9915682968,12910,2018,1.32
12910,0,1,0,58,82000.0,12911,2017,14.47
12911,1,0,0,52,88000.0,12912,2017,26.38
12912,1,0,0,48,93000.0,12913,2017,22.06
12913,1,0,0,61,105000.0,12914,2016,27.36
12914,1,0,0,89,82000.0,12915,2016,22.01
12915,1,0,0,72,72000.0,12916,2016,18.07
12916,1,0,0,67,74000.0,12917,2018,16.28
12917,0,1,0,67,64000.0,12918,2014,11.97
12918,0,1,0,42,42000.0,12919,2018,4.32
12919,1,0,0,81,89000.0,12920,2015,17.29
12920,0,1,0,91,59000.0,12921,2017,2.35
12921,1,0,0,59,74000.0,12922,2016,36.86
12922,0,1,0,67,71000.0,12923,2017,26.57
12923,0,1,0,16,65404.9915682968,12924,2017,1.16
12924,0,1,0,74,43000.0,12925,2018,6.26
12925,1,0,0,53,76000.0,12926,2015,23.92
12926,0,1,0,53,80000.0,12927,2017,7.76
12927,1,0,0,80,105000.0,12928,2018,19.35
12928,0,1,0,53,54000.0,12929,2018,5.87
12929,1,0,0,76,52000.0,12930,2018,2.39
12930,0,1,0,71,50000.0,12931,2018,0.64
12931,1,0,0,75,89000.0,12932,2017,21.28
12932,0,1,0,51,66000.0,12933,2015,18.36
12933,0,1,0,88,49000.0,12934,2017,60.61
12934,0,1,0,37,97000.0,12935,2018,21.1
12935,0,1,0,47,43000.0,12936,2017,1.46
12936,0,1,0,57,62000.0,12937,2018,1.22
12937,0,1,0,19,74000.0,12938,2018,5.16
12938,0,1,0,85,79000.0,12939,2017,24.03
12939,0,1,0,90,108000.0,12940,2018,22.42
12940,1,0,0,57,40000.0,12941,2016,11.03
12941,0,1,0,49,71000.0,12942,2014,21.67
12942,0,1,0,70,42000.0,12943,2017,0.68
12943,0,1,0,70,48000.0,12944,2017,17.38
12944,0,1,0,35,42000.0,12945,2018,2.59
12945,0,1,0,61,73000.0,12946,2018,16.2
12946,0,1,0,43,36000.0,12947,2018,0.87
12947,0,1,0,18,60000.0,12948,2015,0.8200000000000001
12948,1,0,0,52,114000.0,12949,2016,24.57
12949,0,1,0,67,37000.0,12950,2017,3.24
12950,0,1,0,73,65404.9915682968,12951,2016,0.05
12951,0,1,0,59,48000.0,12952,2015,11.17
12952,0,0,1,4,65404.9915682968,12953,2017,1.67
12953,1,0,0,84,64000.0,12954,2016,3.69
12954,0,1,0,57,47000.0,12955,2017,14.07
12955,1,0,0,58,60000.0,12956,2018,10.54
12956,0,1,0,65,34000.0,12957,2016,5.13
12957,0,1,0,94,110000.0,12958,2017,25.82
12958,0,1,0,39,44000.0,12959,2016,0.98
12959,0,1,0,48,40000.0,12960,2018,0.05
12960,0,1,0,66,65404.9915682968,12961,2018,3.06
12961,0,1,0,48,31000.0,12962,2015,8.36
12962,0,1,0,47,93000.0,12963,2016,26.02
12963,0,1,0,24,53000.0,12964,2018,2.3
12964,0,1,0,53,46000.0,12965,2017,0.75
12965,0,1,0,40,91000.0,12966,2015,21.41
12966,0,1,0,18,55000.0,12967,2018,0.91
12967,1,0,0,67,91000.0,12968,2016,17.68
12968,0,1,0,64,95000.0,12969,2018,32.12
12969,0,1,0,63,51000.0,12970,2014,2.16
12970,0,1,0,48,77000.0,12971,2018,20.78
12971,1,0,0,50,65000.0,12972,2017,23.86
12972,0,1,0,56,76000.0,12973,2018,31.87
12973,0,1,0,18,54000.0,12974,2017,2.7199999999999998
12974,1,0,0,31,60000.0,12975,2016,16.45
12975,1,0,0,41,37000.0,12976,2018,3.81
12976,0,1,0,59,94000.0,12977,2018,18.22
12977,0,1,0,53,55000.0,12978,2016,8.94
12978,0,1,0,20,67000.0,12979,2017,1.0
12979,1,0,0,75,66000.0,12980,2018,23.15
12980,1,0,0,32,48000.0,12981,2016,2.67
12981,0,1,0,28,38000.0,12982,2017,0.22
12982,0,1,0,44,59000.0,12983,2013,0.33
12983,0,1,0,48,93000.0,12984,2015,28.01
12984,0,0,1,66,70000.0,12985,2015,21.34
12985,0,1,0,58,40000.0,12986,2018,0.23
12986,1,0,0,50,84000.0,12987,2015,12.36
12987,0,1,0,63,65404.9915682968,12988,2015,1.27
12988,0,1,0,56,76000.0,12989,2017,31.78
12989,0,1,0,23,37000.0,12990,2018,10.34
12990,0,1,0,46,56000.0,12991,2013,23.14
12991,1,0,0,65,84000.0,12992,2016,20.43
12992,0,0,1,53,70000.0,12993,2014,0.81
12993,1,0,0,87,61000.0,12994,2015,11.31
12994,0,1,0,47,75000.0,12995,2017,6.13
12995,1,0,0,65,73000.0,12996,2016,14.59
12996,0,1,0,53,56000.0,12997,2017,20.48
12997,1,0,0,57,115000.0,12998,2018,34.47
12998,1,0,0,93,38000.0,12999,2018,9.05
12999,1,0,0,58,92000.0,13000,2017,0.0
13000,0,1,0,70,92000.0,13001,2013,20.5
13001,1,0,0,81,69000.0,13002,2017,1.63
13002,0,1,0,63,117000.0,13003,2018,22.66
13003,0,1,0,32,31000.0,13004,2016,4.93
13004,1,0,0,66,88000.0,13005,2015,29.84
13005,0,1,0,65,65404.9915682968,13006,2016,4.44
13006,0,1,0,27,31000.0,13007,2017,0.1
13007,1,0,0,22,53000.0,13008,2017,16.83
13008,0,1,0,54,65404.9915682968,13009,2018,0.17
13009,0,1,0,53,50000.0,13010,2018,5.28
13010,1,0,0,45,48000.0,13011,2018,8.08
13011,0,1,0,32,45000.0,13012,2017,10.07
13012,0,1,0,24,56000.0,13013,2018,2.13
13013,0,1,0,59,60000.0,13014,2016,12.59
13014,0,1,0,42,50000.0,13015,2017,7.94
13015,0,1,0,59,40000.0,13016,2014,2.22
13016,0,1,0,29,45000.0,13017,2018,0.56
13017,0,1,0,44,54000.0,13018,2018,0.45
13018,1,0,0,59,55000.0,13019,2014,7.88
13019,0,1,0,75,110000.0,13020,2017,15.87
13020,0,1,0,43,47000.0,13021,2017,4.62
13021,0,1,0,34,50000.0,13022,2018,1.33
13022,0,1,0,60,83000.0,13023,2017,15.22
13023,0,1,0,69,54000.0,13024,2018,1.77
13024,0,1,0,54,55000.0,13025,2018,1.73
13025,1,0,0,60,86000.0,13026,2017,22.67
13026,0,1,0,33,74000.0,13027,2013,9.34
13027,1,0,0,52,58000.0,13028,2017,8.35
13028,0,1,0,74,89000.0,13029,2017,0.0
13029,0,1,0,55,62000.0,13030,2017,15.94
13030,0,1,0,59,32000.0,13031,2017,7.23
13031,0,1,0,58,76000.0,13032,2018,19.27
13032,1,0,0,66,46000.0,13033,2018,5.17
13033,0,1,0,29,38000.0,13034,2017,1.08
13034,0,1,0,45,53000.0,13035,2016,16.02
13035,0,1,0,49,51000.0,13036,2018,4.37
13036,0,1,0,58,110000.0,13037,2016,22.97
13037,1,0,0,44,47000.0,13038,2017,1.8900000000000001
13038,1,0,0,67,95000.0,13039,2018,14.74
13039,1,0,0,74,65404.9915682968,13040,2015,1.2
13040,1,0,0,57,65404.9915682968,13041,2015,1.6600000000000001
13041,0,1,0,58,89000.0,13042,2018,20.71
13042,1,0,0,73,60000.0,13043,2018,0.72
13043,0,1,0,55,54000.0,13044,2018,1.9500000000000002
13044,0,1,0,54,65404.9915682968,13045,2016,2.47
13045,1,0,0,66,95000.0,13046,2018,24.85
13046,1,0,0,41,65404.9915682968,13047,2017,1.76
13047,1,0,0,75,31000.0,13048,2018,1.22
13048,0,1,0,44,37000.0,13049,2018,0.9400000000000001
13049,0,1,0,58,39000.0,13050,2017,5.28
13050,1,0,0,73,65000.0,13051,2018,15.35
13051,0,1,0,26,66000.0,13052,2016,28.25
13052,0,1,0,54,53000.0,13053,2018,0.72
13053,1,0,0,60,64000.0,13054,2018,13.65
13054,1,0,0,28,66000.0,13055,2017,3.24
13055,1,0,0,72,115000.0,13056,2016,30.16
13056,0,1,0,53,67000.0,13057,2013,5.48
13057,1,0,0,51,65404.9915682968,13058,2017,0.08
13058,1,0,0,79,96000.0,13059,2018,31.89
13059,0,0,1,43,65404.9915682968,13060,2018,2.24
13060,0,1,0,67,71000.0,13061,2015,12.23
13061,0,1,0,54,60000.0,13062,2018,0.71
13062,1,0,0,64,66000.0,13063,2015,12.24
13063,1,0,0,94,84000.0,13064,2015,15.18
13064,1,0,0,92,65404.9915682968,13065,2016,2.33
13065,1,0,0,59,52000.0,13066,2017,20.04
13066,1,0,0,83,99000.0,13067,2018,23.87
13067,1,0,0,59,52000.0,13068,2015,18.08
13068,1,0,0,78,55000.0,13069,2018,6.8100000000000005
13069,1,0,0,67,60000.0,13070,2015,11.54
13070,1,0,0,54,50000.0,13071,2016,18.31
13071,0,1,0,49,32000.0,13072,2016,7.83
13072,0,0,1,59,40000.0,13073,2017,8.14
13073,0,1,0,48,36000.0,13074,2017,13.95
13074,0,0,1,31,65404.9915682968,13075,2018,1.54
13075,0,1,0,31,67000.0,13076,2018,0.29
13076,0,1,0,66,50000.0,13077,2015,11.8
13077,0,1,0,56,47000.0,13078,2017,1.62
13078,0,1,0,56,70000.0,13079,2016,21.19
13079,0,1,0,31,32000.0,13080,2018,7.38
13080,0,1,0,39,55000.0,13081,2018,9.09
13081,0,1,0,55,55000.0,13082,2016,16.08
13082,1,0,0,55,57000.0,13083,2015,15.41
13083,1,0,0,64,95000.0,13084,2015,41.03
13084,1,0,0,62,91000.0,13085,2016,24.23
13085,1,0,0,45,53000.0,13086,2015,18.49
13086,1,0,0,64,70000.0,13087,2017,16.85
13087,0,1,0,72,50000.0,13088,2017,4.95
13088,0,1,0,72,71000.0,13089,2016,0.93
13089,1,0,0,50,111000.0,13090,2016,18.32
13090,1,0,0,64,63000.0,13091,2017,13.81
13091,0,1,0,45,48000.0,13092,2017,7.62
